num,first,second
2069,-73.998731,40.728936
2070,-73.993764,40.731745
2071,-73.998925,40.730402
2072,-73.997499,40.730012
2073,-73.99598,40.732128
2074,-73.999938,40.729151
2075,-73.995688,40.731185
2076,-73.997975,40.728583
2077,-73.997105,40.728734
2078,-74.000526,40.731862
2079,-73.99747,40.732882
2080,-73.99618,40.728412
2081,-73.998618,40.728754
2082,-73.999265,40.733692
2083,-73.997832,40.729012
2084,-73.995938,40.730288
2085,-73.995886,40.729027
2086,-74.000038,40.732486
2087,-74.000382,40.73045
2088,-73.998462,40.73032
2089,-73.995552,40.731597
2090,-73.998348,40.733503
2091,-73.998008,40.729194
2092,-73.998214,40.72851
2093,-73.997521,40.732682
2094,-73.994102,40.729179
2095,-73.994191,40.730717
2096,-73.99821,40.73168
2097,-73.994963,40.729473
2098,-73.996844,40.730439
2099,-73.994907,40.728373
2100,-73.998267,40.730482
2101,-73.998585,40.732167
2102,-73.996724,40.731153
2103,-73.996345,40.73034
2104,-73.996234,40.731049
2105,-73.996728,40.73226
2106,-73.999326,40.731814
2107,-73.999026,40.730897
2108,-73.999169,40.730753
2109,-73.998752,40.732465
2110,-73.998249,40.731696
2111,-73.998423,40.730946
2112,-73.999458,40.731829
2113,-73.999715,40.730035
2114,-73.99632,40.7312
2115,-73.995867,40.730236
2116,-73.998163,40.729042
2117,-73.995432,40.730573
2118,-73.99671,40.731148
2119,-73.995597,40.731502
2120,-73.996051,40.731955
2121,-73.99517,40.730782
2122,-73.996921,40.732156
2123,-73.998707,40.73145
2124,-73.996697,40.732314
2125,-73.995814,40.731679
2126,-73.996614,40.729177
2127,-73.996702,40.731238
2128,-73.995989,40.730532
2129,-73.997514,40.730319
2130,-73.997867,40.73245
2131,-73.995262,40.730832
2132,-73.995523,40.730621
2133,-73.997527,40.729038
2134,-73.997471,40.730898
2135,-73.999059,40.731275
2136,-73.996559,40.730427
2137,-73.995839,40.731909
2138,-73.997325,40.731589
2139,-73.997294,40.729386
2140,-73.998638,40.732058
2141,-73.99789,40.730499
2142,-73.999302,40.729495
2143,-73.995261,40.731481
2144,-73.99863,40.731124
2145,-73.996206,40.730174
2146,-73.997556,40.730711
2147,-73.995147,40.731643
2148,-73.997606,40.729822
2149,-73.995558,40.731696
2150,-73.995855,40.732166
2151,-73.997555,40.729519
2152,-73.998774,40.729955
2153,-73.996603,40.730815
2154,-73.999614,40.731514
2155,-73.998927,40.730492
2156,-73.996398,40.731266
2157,-73.996265,40.729564
2158,-73.995333,40.73011
2159,-73.996729,40.730596
2160,-73.997118,40.732529
2161,-73.999317,40.730536
2162,-73.99651,40.729381
2163,-73.999683,40.730913
2164,-73.99821,40.730769
2165,-73.996405,40.730213
2166,-73.996676,40.731846
2167,-73.996785,40.732007
2168,-73.999343,40.730397
2169,-73.997322,40.731703
2170,-73.998561,40.731536
2171,-73.998124,40.729071
2172,-73.996556,40.731411
2173,-73.99545,40.731404
2174,-73.995538,40.731751
2175,-73.9959,40.732167
2176,-73.996486,40.732581
2177,-73.997034,40.729222
2178,-73.99738,40.729452
2179,-73.995765,40.731443
2180,-73.998749,40.729561
2181,-73.995761,40.730852
2182,-73.996241,40.729413
2183,-73.999374,40.731337
2184,-73.99866,40.729582
2185,-73.996184,40.730265
2186,-73.996655,40.730732
2187,-73.99673,40.730567
2188,-73.997416,40.732265
2189,-73.997453,40.730712
2190,-73.999571,40.730375
2191,-73.999383,40.729555
2192,-73.998399,40.732519
2193,-73.999131,40.729557
2194,-73.998394,40.730092
2195,-73.996587,40.732607
2196,-73.997426,40.731833
2197,-73.999161,40.729698
2198,-73.996049,40.729513
2199,-73.99854,40.730447
2200,-73.996454,40.730523
2201,-73.996844,40.730431
2202,-73.998932,40.730573
2203,-73.99837,40.7306
2204,-73.997228,40.731898
2205,-73.996903,40.731455
2206,-73.998213,40.730952
2207,-73.996319,40.731332
2208,-73.99799,40.7299
2209,-73.997424,40.730932
2210,-73.998416,40.731634
2211,-73.996153,40.730774
2212,-73.996469,40.731616
2213,-73.997805,40.729818
2214,-73.997454,40.730073
2215,-73.997447,40.731188
2216,-73.99687,40.730557
2217,-73.996578,40.729873
2218,-73.996219,40.731331
2219,-73.996607,40.731767
2220,-73.997628,40.729801
2221,-73.99649,40.730587
2222,-73.998123,40.730934
2223,-73.996613,40.731449
2224,-73.99753,40.731621
2225,-73.997843,40.729798
2226,-73.997969,40.731565
2227,-73.997395,40.730645
2228,-73.997319,40.729939
2229,-73.996779,40.730345
2230,-73.997253,40.731582
2231,-73.998464,40.729994
2232,-73.997689,40.730845
2233,-73.996513,40.731511
2234,-73.998691,40.730975
2235,-73.996998,40.731211
2236,-73.996605,40.731228
2237,-73.996317,40.730552
2238,-73.996772,40.730899
2239,-73.99806,40.730124
2240,-73.996305,40.730409
2241,-73.998408,40.73071
2242,-73.996641,40.730555
2243,-73.998309,40.73162
2244,-73.996749,40.729844
2245,-73.997691,40.729781
2246,-73.998211,40.730637
2247,-73.998141,40.731085
2248,-73.997834,40.729981
2249,-73.997572,40.731755
2250,-73.99876,40.731388
2251,-73.997661,40.730443
2252,-73.996443,40.731123
2253,-73.997138,40.730147
2254,-73.997238,40.731202
2255,-73.998815,40.731117
2256,-73.996077,40.730875
2257,-73.997206,40.731079
2258,-73.998762,40.731258
2259,-73.997756,40.730487
2260,-73.998889,40.730444
2261,-73.998689,40.730505
2262,-73.997416,40.730905
2263,-73.998197,40.731049
2264,-73.996336,40.730209
2265,-73.997826,40.730721
2266,-73.99776,40.731191
2267,-73.997516,40.731682
2268,-73.997536,40.731057
2269,-73.996767,40.730836
2270,-73.997966,40.731305
2271,-73.998234,40.73003
2272,-73.997214,40.731007
2273,-73.997185,40.729908
2274,-73.998127,40.731598
2275,-73.997474,40.731759
2276,-73.996132,40.730646
2277,-73.996679,40.730228
2278,-73.996858,40.730983
2279,-73.998404,40.730088
2280,-73.997596,40.730278
2281,-73.997239,40.731108
2282,-73.996638,40.731195
2283,-73.997813,40.730428
2284,-73.9977,40.729716
2285,-73.997064,40.731132
2286,-73.9979,40.730833
2287,-73.997731,40.731526
2288,-73.997151,40.729878
2289,-73.998756,40.731082
2290,-73.997125,40.731904
2291,-73.99611,40.731224
2292,-73.997923,40.731162
2293,-73.99702,40.730637
2294,-73.998305,40.731008
2295,-73.998235,40.730487
2296,-73.998307,40.72997
2297,-73.997957,40.729834
2298,-73.998257,40.730202
2299,-73.996921,40.731319
2300,-73.997565,40.731483
2301,-73.997409,40.731163
2302,-73.997312,40.730197
2303,-73.997279,40.730608
2304,-73.996783,40.730865
2305,-73.99799,40.730538
2306,-73.997403,40.731206
2307,-73.99776,40.730567
2308,-73.997808,40.730459
2309,-73.997025,40.731138
2310,-73.997197,40.730626
2311,-73.997503,40.731166
2312,-73.997642,40.730955
2313,-73.99779,40.73037
2314,-73.997102,40.731286
2315,-73.997506,40.730223
2316,-73.997344,40.731432
2317,-73.996784,40.730545
2318,-73.996978,40.730922
2319,-73.99716,40.730718
2320,-73.996961,40.731388
2321,-73.997714,40.730333
2322,-73.997427,40.731474
2323,-73.996908,40.730364
2324,-73.997122,40.730176
2325,-73.997163,40.730216
2326,-73.997176,40.730243
2327,-73.996638,40.731078
2328,-73.996773,40.730371
2329,-73.997398,40.730726
2330,-73.996901,40.730914
2331,-73.996639,40.730531
2332,-73.997069,40.730925
2333,-73.997428,40.731462
2334,-73.997586,40.730502
2335,-73.99812,40.730558
2336,-73.997299,40.730599
2337,-73.997583,40.731279
2338,-73.997481,40.730326
2339,-73.996601,40.730575
2340,-73.997711,40.731257
2341,-73.996684,40.73086
2342,-73.998041,40.730828
2343,-73.998313,40.730748
2344,-73.998231,40.730717
2345,-73.997145,40.731066
2346,-73.997986,40.731249
2347,-73.997169,40.731284
2348,-73.997216,40.730636
2349,-73.997371,40.730839
2350,-73.997657,40.730348
2351,-73.996827,40.731181
2352,-73.9976,40.731205
2353,-73.997234,40.731387
2354,-73.997203,40.731308
2355,-73.997132,40.730543
2356,-73.997057,40.731346
2357,-73.998143,40.730758
2358,-73.99754,40.731328
2359,-73.997064,40.730477
2360,-73.996871,40.730666
2361,-73.996714,40.730605
2362,-73.998025,40.730762
2363,-73.998073,40.731155
2364,-73.997238,40.730153
2365,-73.997061,40.73086
2366,-73.997523,40.730541
2367,-73.996619,40.730749
2368,-73.996777,40.730995
2369,-73.996892,40.73129
2370,-73.997302,40.731132
2371,-73.997954,40.730311
2372,-73.996977,40.731251
2373,-73.998023,40.730519
2374,-73.997277,40.730887
2375,-73.997748,40.730744
2376,-73.997091,40.731054
2377,-73.997219,40.731026
2378,-73.996935,40.731047
2379,-73.997414,40.731428
2380,-73.998246,40.730981
2381,-73.997164,40.731228
2382,-73.99739,40.730997
2383,-73.99755,40.730559
2384,-73.997338,40.730751
2385,-73.997137,40.731362
2386,-73.997216,40.73036
2387,-73.99741,40.730366
2388,-73.998222,40.731071
2389,-73.997745,40.731313
2390,-73.997086,40.73046
2391,-73.997081,40.731057
2392,-73.997112,40.730472
2393,-73.996841,40.730897
2394,-73.99762,40.730282
2395,-73.997604,40.73017
2396,-73.996744,40.730966
2397,-73.996976,40.73029
2398,-73.997896,40.730343
2399,-73.997067,40.730537
2400,-73.996984,40.730869
2401,-73.997428,40.730836
2402,-73.997244,40.731051
2403,-73.997597,40.730789
2404,-73.997522,40.730989
2405,-73.997457,40.730644
2406,-73.997822,40.730774
2407,-73.997204,40.731001
2408,-73.997427,40.730686
2409,-73.997361,40.730424
2410,-73.997752,40.730914
2411,-73.997179,40.730657
2412,-73.997422,40.730434
2413,-73.997743,40.73102
2414,-73.997638,40.730773
2415,-73.997804,40.730735
2416,-73.997658,40.731009
2417,-73.997934,40.73067
2418,-73.997685,40.730963
2419,-73.997741,40.730529
2420,-73.997562,40.730541
2421,-73.997346,40.730584
2422,-73.997613,40.730747
2423,-73.997826,40.730565
2424,-73.997294,40.730734
2425,-73.99775,40.730661
2426,-73.997387,40.731232
2427,-73.997438,40.731062
2428,-73.997762,40.730597
2429,-73.997737,40.731105
2430,-73.997842,40.730628
2431,-73.99695,40.730765
2432,-73.997756,40.731056
2433,-73.99756,40.730726
2434,-73.997162,40.730814
2435,-73.997111,40.730628
2436,-73.997196,40.730764
2437,-73.996992,40.730667
2438,-73.997602,40.730686
2439,-73.997204,40.730591
2440,-73.997449,40.730981
2441,-73.997278,40.73075
2442,-73.997137,40.730557
2443,-73.997517,40.731234
2444,-73.99701,40.730669
2445,-73.997952,40.730841
2446,-73.99709,40.730807
2447,-73.997283,40.73061
2448,-73.997237,40.730828
2449,-73.997609,40.730489
2450,-73.997715,40.730758
2451,-73.997364,40.731181
2452,-73.997657,40.730435
2453,-73.997668,40.73079
2454,-73.997707,40.73112
2455,-73.997863,40.730557
2456,-73.997557,40.731092
2457,-73.997202,40.730978
2458,-73.997807,40.731108
2459,-73.997095,40.730501
2460,-73.997365,40.730952
2461,-73.997474,40.730811
2462,-73.997445,40.730766
2463,-73.997409,40.730951
2464,-73.997392,40.730993
2465,-73.997676,40.730953
2466,-73.997552,40.730567
2467,-73.99735,40.730875
2468,-73.997544,40.730667
2469,-73.997887,40.730596
2470,-73.997669,40.731116
2471,-73.997494,40.730866
2472,-73.997737,40.730948
2473,-73.997255,40.730601
2474,-73.997488,40.731096
2475,-73.99692,40.73091
2476,-73.997686,40.730782
2477,-73.997996,40.730873
2478,-73.997197,40.730735
2479,-73.997777,40.731153
2480,-73.997713,40.730871
2481,-73.997786,40.731031
2482,-73.997186,40.731112
2483,-73.997313,40.730742
2484,-73.997426,40.730501
2485,-73.997373,40.7311
2486,-73.997346,40.731226
2487,-73.997454,40.730624
2488,-73.99733,40.73055
2489,-73.997182,40.730564
2490,-73.997883,40.730805
2491,-73.997576,40.730874
2492,-73.997038,40.730909
2493,-73.997394,40.730836
2494,-73.997686,40.730722
2495,-73.997663,40.731147
2496,-73.997744,40.730941
2497,-73.997035,40.730911
2498,-73.997057,40.730763
2499,-73.997707,40.730916
2500,-73.997298,40.730672
2501,-73.997674,40.730967
2502,-73.997339,40.731002
2503,-73.99714,40.730788
2504,-73.997612,40.730672
2505,-73.997157,40.730795
2506,-73.997435,40.730589
2507,-73.997484,40.731017
2508,-73.997734,40.730935
2509,-73.99746,40.730873
2510,-73.997246,40.730803
2511,-73.997343,40.730896
2512,-73.997412,40.730675
2513,-73.99733,40.730644
2514,-73.997392,40.73075
2515,-73.997446,40.731052
2516,-73.997461,40.730972
2517,-73.99724,40.730896
2518,-73.997623,40.73094
2519,-73.997356,40.730622
2520,-73.997302,40.731031
2521,-73.997234,40.73068
2522,-73.99756,40.730814
2523,-73.997444,40.730867
2524,-73.997528,40.731046
2525,-73.997381,40.730578
2526,-73.997454,40.730586
2527,-73.997363,40.730719
2528,-73.997589,40.730796
2529,-73.9976,40.730812
2530,-73.997563,40.730642
2531,-73.997407,40.731041
2532,-73.997518,40.731059
2533,-73.997538,40.73077
2534,-73.997441,40.730968
2535,-73.997565,40.730961
2536,-73.997661,40.730687
2537,-73.997611,40.730739
2538,-73.997399,40.730675
2539,-73.997749,40.730816
2540,-73.997647,40.730923
2541,-73.99745,40.731004
2542,-73.997659,40.730895
2543,-73.997339,40.730777
2544,-73.997177,40.730833
2545,-73.997315,40.730791
2546,-73.997342,40.73071
2547,-73.997288,40.730783
2548,-73.997558,40.730998
2549,-73.997502,40.730685
2550,-73.997307,40.730612
2551,-73.997498,40.730794
2552,-73.997204,40.730957
2553,-73.99731,40.731014
2554,-73.997405,40.730775
2555,-73.997491,40.730645
2556,-73.997531,40.730643
2557,-73.997365,40.730862
2558,-73.997499,40.730891
2559,-73.997461,40.731036
2560,-73.997604,40.73098
2561,-73.997303,40.730951
2562,-73.997403,40.730842
2563,-73.99771,40.730808
2564,-73.997677,40.730768
2565,-73.997387,40.730628
2566,-73.997583,40.731049
2567,-73.99741,40.730729
2568,-73.997496,40.730986
2569,-73.997458,40.730781
2570,-73.997382,40.730893
2571,-73.997492,40.730577
2572,-73.997528,40.730835
2573,-73.997179,40.730949
2574,-73.997133,40.730775
2575,-73.997576,40.730751
2576,-73.997736,40.730873
2577,-73.997685,40.730809
2578,-73.997269,40.730875
2579,-73.997234,40.7307
2580,-73.997208,40.730799
2581,-73.99748,40.730768
2582,-73.997599,40.730718
2583,-73.99752,40.730956
2584,-73.997269,40.730695
2585,-73.997743,40.730728
2586,-73.997657,40.730831
2587,-73.997549,40.730867
2588,-73.997609,40.730762
2589,-73.997626,40.730811
2590,-73.997514,40.730992
2591,-73.997308,40.730842
2592,-73.997242,40.730656
2593,-73.997254,40.730824
2594,-73.997683,40.730797
2595,-73.997404,40.73085
2596,-73.997633,40.730777
2597,-73.997497,40.730767
2598,-73.997364,40.731051
2599,-73.997459,40.730846
2600,-73.997426,40.730687
2601,-73.99729,40.730825
2602,-73.997479,40.730811
2603,-73.997585,40.730803
2604,-73.997559,40.73084
2605,-73.997474,40.730821
2606,-73.997499,40.730866
2607,-73.99735,40.730774
2608,-73.997439,40.730683
2609,-73.997503,40.730709
2610,-73.997517,40.73091
2611,-73.997455,40.730837
2612,-73.997443,40.730927
2613,-73.997291,40.730744
2614,-73.997475,40.730801
2615,-73.997411,40.730784
2616,-73.997367,40.730768
2617,-73.997508,40.730891
2618,-73.997354,40.730712
2619,-73.997448,40.730753
2620,-73.997559,40.730823
2621,-73.997465,40.730806
2622,-73.99728,40.730805
2623,-73.997326,40.730766
2624,-73.99747,40.730822
2625,-73.997641,40.730863
2626,-73.997421,40.730946
2627,-73.997538,40.730875
2628,-73.99751,40.730807
2629,-73.997544,40.730902
2630,-73.997342,40.730822
2631,-73.997396,40.730953
2632,-73.997408,40.730734
2633,-73.997408,40.730855
2634,-73.997362,40.730913
2635,-73.997403,40.730868
2636,-73.997509,40.730883
2637,-73.997611,40.730829
2638,-73.997395,40.730878
2639,-73.997354,40.730838
2640,-73.997392,40.73082
2641,-73.99743,40.730689
2642,-73.997466,40.730713
2643,-73.997375,40.730744
2644,-73.997546,40.730693
2645,-73.997422,40.730727
2646,-73.997506,40.73074
2647,-73.997324,40.730856
2648,-73.997447,40.73084
2649,-73.997428,40.730681
2650,-73.997589,40.730839
2651,-73.997469,40.730765
2652,-73.997602,40.730914
2653,-73.997419,40.730686
2654,-73.997604,40.730838
2655,-73.997399,40.730956
2656,-73.997329,40.730765
2657,-73.997375,40.730915
2658,-73.997635,40.730775
2659,-73.997532,40.730864
2660,-73.99733,40.730724
2661,-73.99759,40.730789
2662,-73.997449,40.730883
2663,-73.997283,40.730795
2664,-73.997388,40.730706
2665,-73.99762,40.730751
2666,-73.997583,40.73079
2667,-73.997376,40.730752
2668,-73.997363,40.730787
2669,-73.997334,40.730909
2670,-73.997322,40.730829
2671,-73.997636,40.730784
2672,-73.997326,40.730876
2673,-73.997524,40.730824
2674,-73.997288,40.730894
2675,-73.997573,40.730761
2676,-73.997584,40.730916
2677,-73.997264,40.73082
2678,-73.997491,40.73075
2679,-73.997618,40.730821
2680,-73.997463,40.730893
2681,-73.997609,40.730841
2682,-73.997489,40.73088
2683,-73.997592,40.730925
2684,-73.997625,40.73079
2685,-73.997387,40.730957
2686,-73.997612,40.730759
2687,-73.997391,40.730798
2688,-73.997447,40.730812
2689,-73.997489,40.730728
2690,-73.997584,40.730789
2691,-73.997564,40.730862
2692,-73.997494,40.73088
2693,-73.997532,40.730773
2694,-73.997321,40.730846
2695,-73.997532,40.730885
2696,-73.997467,40.730921
2697,-73.997516,40.730873
2698,-73.997537,40.73073
2699,-73.997431,40.730785
2700,-73.997413,40.730845
2701,-73.997377,40.730764
2702,-73.997535,40.730769
2703,-73.997361,40.73084
2704,-73.997497,40.730775
2705,-73.997536,40.730819
2706,-73.99739,40.730754
2707,-73.997379,40.730873
2708,-73.997355,40.730809
2709,-73.997494,40.730824
2710,-73.99742,40.730739
2711,-73.997443,40.730903
2712,-73.99737,40.730861
2713,-73.997549,40.73086
2714,-73.997449,40.730739
2715,-73.997467,40.730821
2716,-73.99737,40.730811
2717,-73.99734,40.730844
2718,-73.997415,40.730836
2719,-73.99748,40.730772
2720,-73.997431,40.730756
2721,-73.997365,40.730848
2722,-73.997427,40.730856
2723,-73.997338,40.730832
2724,-73.997521,40.730872
2725,-73.99745,40.730864
2726,-73.997443,40.730887
2727,-73.997361,40.730771
2728,-73.997452,40.730866
2729,-73.997463,40.730839
2730,-73.997359,40.730769
2731,-73.997446,40.730735
2732,-73.997407,40.730876
2733,-73.997505,40.730748
2734,-73.997412,40.730888
2735,-73.997448,40.730846
2736,-73.997524,40.73078
2737,-73.997495,40.730827
2738,-73.997427,40.730764
2739,-73.997479,40.730736
2740,-73.997495,40.730849
2741,-73.997379,40.730774
2742,-73.997372,40.730782
2743,-73.997522,40.730804
2744,-73.997359,40.730842
2745,-73.99749,40.730784
2746,-73.997519,40.730747
2747,-73.997547,40.730785
2748,-73.997439,40.730777
2749,-73.997525,40.730829
2750,-73.997494,40.730812
2751,-73.997456,40.730893
2752,-73.997504,40.73079
2753,-73.997478,40.730881
2754,-73.997353,40.730803
2755,-73.997444,40.730739
2756,-73.99737,40.730814
2757,-73.997452,40.730903
2758,-73.997553,40.730862
2759,-73.997454,40.730786
2760,-73.997426,40.730785
2761,-73.997479,40.730861
2762,-73.997558,40.730777
2763,-73.997529,40.730788
2764,-73.99741,40.730772
2765,-73.997348,40.730816
2766,-73.997365,40.730815
2767,-73.997422,40.73089
2768,-73.997545,40.730792
2769,-73.997447,40.730886
2770,-73.997407,40.730867
2771,-73.997416,40.73074
2772,-73.99753,40.730824
2773,-73.997372,40.730843
2774,-73.997374,40.730822
2775,-73.997346,40.730833
2776,-73.99751,40.730881
2777,-73.997494,40.730782
2778,-73.9975,40.730836
2779,-73.997478,40.730855
2780,-73.997365,40.730829
2781,-73.997393,40.730862
2782,-73.997501,40.730762
2783,-73.997363,40.730846
2784,-73.997454,40.73084
2785,-73.997547,40.730828
2786,-73.997528,40.730841
2787,-73.997484,40.730825
2788,-73.997524,40.730879
2789,-73.997459,40.730871
2790,-73.997542,40.730797
2791,-73.997447,40.730773
2792,-73.997446,40.730839
2793,-73.997511,40.730765
2794,-73.997507,40.730837
2795,-73.997384,40.730789
2796,-73.997436,40.730827
2797,-73.997351,40.730791
2798,-73.997522,40.730849
2799,-73.997397,40.730805
2800,-73.997504,40.730809
2801,-73.997404,40.730795
2802,-73.997497,40.730783
2803,-73.997495,40.730791
2804,-73.997485,40.730775
2805,-73.99741,40.73082
2806,-73.99741,40.730815
2807,-73.997429,40.730784
2808,-73.99749,40.730774
2809,-73.997412,40.730841
2810,-73.997494,40.73081
2811,-73.997472,40.730788
2812,-73.997399,40.730825
2813,-73.997503,40.730791
2814,-73.997456,40.730863
2815,-73.997418,40.730855
2816,-73.997388,40.730824
2817,-73.997436,40.730868
2818,-73.997491,40.73081
2819,-73.99742,40.730794
2820,-73.997438,40.730832
2821,-73.997389,40.73084
2822,-73.997464,40.73081
2823,-73.997498,40.730824
2824,-73.997411,40.730821
2825,-73.997391,40.73081
2826,-73.99744,40.730832
2827,-73.99745,40.730824
2828,-73.997477,40.73079
2829,-73.997443,40.730775
2830,-73.997518,40.730798
2831,-73.997494,40.73081
2832,-73.997441,40.730834
2833,-73.997447,40.730797
2834,-73.997427,40.730848
2835,-73.997486,40.730805
2836,-73.9974,40.730808
2837,-73.99742,40.730798
2838,-73.997437,40.730867
2839,-73.997406,40.730843
2840,-73.997444,40.730767
2841,-73.997436,40.73084
2842,-73.997431,40.730846
2843,-73.997442,40.730845
2844,-73.997479,40.730783
2845,-73.99742,40.730844
2846,-73.997473,40.730835
2847,-73.997501,40.730845
2848,-73.997514,40.730833
2849,-73.997388,40.73083
2850,-73.997509,40.73084
2851,-73.997428,40.730856
2852,-73.997483,40.730838
2853,-73.997454,40.730851
2854,-73.997471,40.730791
2855,-73.997418,40.730779
2856,-73.997464,40.730814
2857,-73.997455,40.730838
2858,-73.997407,40.730781
2859,-73.997439,40.730837
2860,-73.997457,40.730857
2861,-73.997402,40.730792
2862,-73.997445,40.730772
2863,-73.997436,40.730858
2864,-73.997403,40.730824
2865,-73.997445,40.730861
2866,-73.997433,40.730821
2867,-73.997517,40.730836
2868,-73.997403,40.730791
2869,-73.997435,40.730854
2870,-73.997463,40.730822
2871,-73.997436,40.73083
2872,-73.997417,40.730822
2873,-73.997521,40.730808
2874,-73.997396,40.730808
2875,-73.997458,40.73082
2876,-73.997459,40.730846
2877,-73.997499,40.730833
2878,-73.9974,40.730799
2879,-73.997455,40.730866
2880,-73.997421,40.73081
2881,-73.997404,40.730816
2882,-73.997482,40.730784
2883,-73.997472,40.730774
2884,-73.997469,40.730818
2885,-73.997455,40.730789
2886,-73.997478,40.730782
2887,-73.997393,40.730816
2888,-73.997406,40.730794
2889,-73.997411,40.730787
2890,-73.997522,40.730824
2891,-73.99748,40.730775
2892,-73.997387,40.730812
2893,-73.997458,40.730863
2894,-73.997404,40.730829
2895,-73.997495,40.730788
2896,-73.99745,40.730871
2897,-73.99744,40.730776
2898,-73.997492,40.730816
2899,-73.997491,40.730848
2900,-73.997479,40.730809
2901,-73.997458,40.730829
2902,-73.99745,40.730808
2903,-73.997469,40.730836
2904,-73.997465,40.730848
2905,-73.997463,40.730828
2906,-73.997449,40.730798
2907,-73.997438,40.730812
2908,-73.997437,40.730827
2909,-73.997462,40.730821
2910,-73.997423,40.730803
2911,-73.997448,40.730851
2912,-73.997433,40.730802
2913,-73.997439,40.730829
2914,-73.997446,40.730818
2915,-73.997465,40.730816
2916,-73.997461,40.730818
2917,-73.997477,40.730793
2918,-73.997491,40.730824
2919,-73.997418,40.730806
2920,-73.997417,40.730813
2921,-73.997473,40.730835
2922,-73.997421,40.730837
2923,-73.997476,40.730824
2924,-73.997429,40.73083
2925,-73.99743,40.730827
2926,-73.997449,40.730803
2927,-73.997484,40.730807
2928,-73.997446,40.730849
2929,-73.99747,40.730814
2930,-73.997453,40.730836
2931,-73.997443,40.730834
2932,-73.997487,40.730811
2933,-73.997417,40.730824
2934,-73.997468,40.730832
2935,-73.997433,40.730827
2936,-73.997432,40.730826
2937,-73.997446,40.730823
2938,-73.997463,40.730849
2939,-73.997414,40.730827
2940,-73.997471,40.73079
2941,-73.997471,40.730833
2942,-73.997465,40.730826
2943,-73.997483,40.730831
2944,-73.997489,40.730838
2945,-73.997464,40.730838
2946,-73.997415,40.73082
2947,-73.997476,40.730846
2948,-73.997424,40.730825
2949,-73.997436,40.730846
2950,-73.997477,40.730821
2951,-73.997485,40.730821
2952,-73.997439,40.730807
2953,-73.997488,40.730812
2954,-73.997488,40.730814
2955,-73.997471,40.730831
2956,-73.997446,40.73083
2957,-73.997486,40.730825
2958,-73.997424,40.730799
2959,-73.997449,40.730801
2960,-73.997446,40.730845
2961,-73.997467,40.730842
2962,-73.997423,40.730813
2963,-73.997468,40.730819
2964,-73.997478,40.730833
2965,-73.99743,40.73083
2966,-73.997444,40.730847
2967,-73.997419,40.730813
2968,-73.99749,40.730834
2969,-73.997424,40.730812
2970,-73.997471,40.730817
2971,-73.997418,40.730832
2972,-73.99743,40.730832
2973,-73.997453,40.730817
2974,-73.99748,40.730844
2975,-73.997433,40.730795
2976,-73.997441,40.730826
2977,-73.997492,40.73083
2978,-73.997444,40.730842
2979,-73.997471,40.730836
2980,-73.997451,40.730834
2981,-73.997467,40.730843
2982,-73.997437,40.730826
2983,-73.997464,40.730834
2984,-73.997421,40.730825
2985,-73.997419,40.73081
2986,-73.997444,40.730788
2987,-73.997411,40.730821
2988,-73.997467,40.7308
2989,-73.997475,40.730843
2990,-73.99742,40.730814
2991,-73.99745,40.730835
2992,-73.997491,40.730818
2993,-73.997451,40.730811
2994,-73.997435,40.73084
2995,-73.997429,40.73082
2996,-73.997484,40.730812
2997,-73.997459,40.730822
2998,-73.997448,40.73085
2999,-73.997486,40.730809
3000,-73.97948,40.714295
3001,-73.997949,40.726571
3002,-73.977243,40.720086
3003,-73.978197,40.71806
3004,-73.975846,40.725806
3005,-73.979819,40.735798
3006,-73.970511,40.723358
3007,-73.973161,40.719003
3008,-73.986668,40.726295
3009,-73.970127,40.721515
3010,-74.000906,40.723643
3011,-74.00131,40.723023
3012,-73.993434,40.735859
3013,-73.974623,40.722275
3014,-73.990361,40.717131
3015,-74.005222,40.725738
3016,-73.989601,40.736104
3017,-74.001506,40.721159
3018,-73.986891,40.714525
3019,-73.991154,40.716908
3020,-73.994944,40.735078
3021,-73.985083,40.722972
3022,-73.999744,40.730541
3023,-73.989252,40.712275
3024,-73.99462,40.715951
3025,-74.001505,40.731418
3026,-73.982624,40.724434
3027,-73.99846,40.717149
3028,-73.983605,40.72379
3029,-74.000015,40.727804
3030,-74.002848,40.722193
3031,-73.977269,40.718213
3032,-73.990556,40.721257
3033,-73.988962,40.731003
3034,-73.990223,40.716542
3035,-73.99177,40.733522
3036,-73.987043,40.723147
3037,-73.982436,40.72216
3038,-73.995639,40.719829
3039,-73.998537,40.720486
3040,-73.984471,40.730987
3041,-73.991052,40.710165
3042,-73.982222,40.712844
3043,-73.979119,40.713086
3044,-74.000618,40.714709
3045,-73.985815,40.724076
3046,-73.999968,40.727323
3047,-73.990236,40.728635
3048,-73.984918,40.710519
3049,-73.991713,40.712923
3050,-73.980992,40.727142
3051,-73.991621,40.733535
3052,-73.98197,40.709565
3053,-73.981389,40.717496
3054,-73.993337,40.709249
3055,-73.988557,40.731445
3056,-73.970371,40.718902
3057,-73.980639,40.729974
3058,-73.994711,40.714359
3059,-73.97033,40.720021
3060,-73.985314,40.724239
3061,-73.991143,40.710696
3062,-73.995056,40.713353
3063,-73.99694,40.71493
3064,-73.976915,40.725548
3065,-73.984512,40.716601
3066,-73.97579,40.732851
3067,-73.989701,40.715665
